npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1891973731,"VAM EYEMD, CSP",PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",261QM2500X,https://npiregistry.cms.hhs.gov/provider-view/1891973731
1891990123,"INSTITUTO DEL CANCER Y ENFERMEDADES DE LA SANGRE, CSP",PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207RH0003X,https://npiregistry.cms.hhs.gov/provider-view/1891990123
1891990347,"FONTANET, FRANCISCO",PR,PRACTITIONER - FAMILY PRACTICE,14-08,"207Q00000X,207QA0000X,207QA0401X,207QA0505X,207QB0002X+5",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1891990347
1891994992,"CABRERA AGUILAR, RAFAEL",PR,PRACTITIONER - PSYCHIATRY,14-26,"2084P0301X,2084P0800X",2084F0202X,https://npiregistry.cms.hhs.gov/provider-view/1891994992
1891998621,"JIMENEZ-BOSCH, RICARDO",PR,PRACTITIONER - MAXILLOFACIAL SURGERY,14-85,204E00000X,1223S0112X,https://npiregistry.cms.hhs.gov/provider-view/1891998621
1902011984,"ARIZMENDI, OVIDIO",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",122300000X,https://npiregistry.cms.hhs.gov/provider-view/1902011984
1902032436,JOYCE M CASTRO MD PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",208100000X,https://npiregistry.cms.hhs.gov/provider-view/1902032436
1902034093,"LEBRON-MIRO, JUAN",PR,PRACTITIONER - INTERNAL MEDICINE,14-11,"207QB0505X,207R00000X,207RA0000X,207RA0001X,207RA0201X+21",208D00000X,https://npiregistry.cms.hhs.gov/provider-view/1902034093
1902037880,"POLO ASENJO, MARIO",PR,PRACTITIONER - INTERVENTIONAL RADIOLOGY,14-94,"2085H0002X,2085R0204X","2085N0700X,2085R0202X",https://npiregistry.cms.hhs.gov/provider-view/1902037880
1902099278,CENTRO FISIATRICO DR ANGEL COLON,PR,PART B SUPPLIER - PHYSICAL/OCCUPATIONAL THERAPY GROUP IN PRIVATE PRACTICE,12-65,"225100000X,2251C2600X,2251E1200X,2251E1300X,2251G0304X+6",261QP2000X,https://npiregistry.cms.hhs.gov/provider-view/1902099278
1902106537,"NIEVES MENDEZ, CARLOS",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",122300000X,https://npiregistry.cms.hhs.gov/provider-view/1902106537
